X,Y,OBJECTID,FULLNAME,NAME,ENTRANCENAME,ALIAS1,ALIAS2,JURISDICTION,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,RESTROOMS,Lat,Lon,Notes,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN,VEHICLEENTRANCE,GREENWAYENTRANCE,PEDESTRIANENTRANCE,PARKINGSTREET,PARKINGLOT,CAMPING
2084962.00995347,777476.494451389,481,Leesville Park - Country Trl Entrance,Leesville Park,Country Trl Entrance,,,City of Raleigh,"8000 Hilburn Dr, Raleigh, NC","8000 Hilburn Dr, Raleigh, NC",https://raleighnc.gov/places/leesville-community-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,35.88454747,-78.71515541,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,Yes,No,Yes,No,Yes,
2085245.23576497,777237.653065562,482,Leesville Park - Pedestrian Entrance,Leesville Park,Pedestrian Entrance,,,City of Raleigh,"8000 Hilburn Dr, Raleigh, NC","8000 Hilburn Dr, Raleigh, NC",https://raleighnc.gov/places/leesville-community-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,35.88454747,-78.71515541,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
2083367.22606955,777519.197449982,483,Leesville Park - Pedestrian Entrance,Leesville Park,Pedestrian Entrance,,,City of Raleigh,"8000 Hilburn Dr, Raleigh, NC","8000 Hilburn Dr, Raleigh, NC",https://raleighnc.gov/places/leesville-community-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,35.88454747,-78.71515541,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,No,No,Yes,No,No,
2104215.74998923,736571.562481895,484,Lenoir Street Park - W Lenoir St Entrance,Lenoir Street Park,W Lenoir St Entrance,,,City of Raleigh,"626 W Lenoir St, Raleigh, NC","626 W Lenoir St, Raleigh, NC",https://raleighnc.gov/places/lenoir-street-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,35.77344654,-78.64875439,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
2062488.36461213,742167.469597146,485,Lexie Lane Park - N Dixon St Entrance,Lexie Lane Park,N Dixon St Entrance,,,Town of Cary,"301 N Dixon Street, Cary, NC","301 N Dixon Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Lexie_Lane_Park.htm,,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,35.788974,-78.789374,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2060331.50015947,667116.187285304,486,Library Park - Pedestrian Entrance,Library Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"116 South Aiken Street, Fuquay-Varina, NC","116 South Aiken Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/library-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.583827,-78.797043,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2060333.11236097,667353.888581559,487,Library Park - Pedestrian Entrance,Library Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"116 South Aiken Street, Fuquay-Varina, NC","116 South Aiken Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/library-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.583827,-78.797043,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2060006.37745014,667214.178231061,488,Library Park - S Fuquay Ave Entrance,Library Park,S Fuquay Ave Entrance,,,Town of Fuquay-Varina,"116 South Aiken Street, Fuquay-Varina, NC","116 South Aiken Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/library-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.583827,-78.797043,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2060004.7934638,667373.486967564,489,Library Park - S Fuquay Ave Entrance,Library Park,S Fuquay Ave Entrance,,,Town of Fuquay-Varina,"116 South Aiken Street, Fuquay-Varina, NC","116 South Aiken Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/library-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.583827,-78.797043,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2068501.89031471,736771.470546648,490,Lion's Park - Pedestrian Entrance,Lion's Park,Pedestrian Entrance,,,Town of Cary,"815 Tanglewood Drive, Cary, NC","815 Tanglewood Drive, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Lions_Park.htm,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,35.773937,-78.769934,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2068343.44673397,736442.863592312,491,Lion's Park - Pedestrian Entrance,Lion's Park,Pedestrian Entrance,,,Town of Cary,"815 Tanglewood Drive, Cary, NC","815 Tanglewood Drive, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Lions_Park.htm,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,35.773937,-78.769934,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2068568.78781871,736797.458027482,492,Lion's Park - Tanglewood Dr Entrance,Lion's Park,Tanglewood Dr Entrance,,,Town of Cary,"815 Tanglewood Drive, Cary, NC","815 Tanglewood Drive, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/Lions_Park.htm,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,35.773937,-78.769934,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2114643.00013205,745834.874991983,493,Lions Park - Dennis Ave Entrance,Lions Park,Dennis Ave Entrance,,,City of Raleigh,"516 Dennis Ave, Raleigh, NC","516 Dennis Ave, Raleigh, NC",https://raleighnc.gov/places/lions-park,919-831-6995,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,35.79695745,-78.61367219,,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2114056.24999322,745738.312192976,494,Lions Park - Dennis Ave Entrance,Lions Park,Dennis Ave Entrance,,,City of Raleigh,"516 Dennis Ave, Raleigh, NC","516 Dennis Ave, Raleigh, NC",https://raleighnc.gov/places/lions-park,919-831-6995,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,35.79695745,-78.61367219,,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2114560.49996898,744632.000101149,495,Lions Park - Pedestrian Entrance,Lions Park,Pedestrian Entrance,,,City of Raleigh,"516 Dennis Ave, Raleigh, NC","516 Dennis Ave, Raleigh, NC",https://raleighnc.gov/places/lions-park,919-831-6995,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,35.79695745,-78.61367219,,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,No,No,Yes,No,No,
2113725.60793798,745416.901090398,496,Lions Park - Watkins St Entrance,Lions Park,Watkins St Entrance,,,City of Raleigh,"516 Dennis Ave, Raleigh, NC","516 Dennis Ave, Raleigh, NC",https://raleighnc.gov/places/lions-park,919-831-6995,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,35.79695745,-78.61367219,,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2191531.4615123,754720.686616644,497,Little River Park - W Gannon Ave Entrance,Little River Park,W Gannon Ave Entrance,,,Town of Zebulon,"1800 W Gannon Ave, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
2192335.30045581,754853.464238226,498,Little River Park - Water Plant Rd Entrance,Little River Park,Water Plant Rd Entrance,,,Town of Zebulon,"1800 W Gannon Ave, Zebulon, NC",,https://www.townofzebulon.org/services/parks-and-recreation/parks-facilities,919-823-0432,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
2118910.25012772,744683.937333226,499,Lockwood Park - Crabtree Blvd Entrance,Lockwood Park,Crabtree Blvd Entrance,,,City of Raleigh,"1000 Crabtree Blvd, Raleigh, NC","1000 Crabtree Blvd, Raleigh, NC",https://raleighnc.gov/places/lockwood-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.7951668,-78.59851107,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,Yes,No,
2119169.97631431,744329.99873665,500,Lockwood Park - Greenway Entrance,Lockwood Park,Greenway Entrance,,,City of Raleigh,"1000 Crabtree Blvd, Raleigh, NC","1000 Crabtree Blvd, Raleigh, NC",https://raleighnc.gov/places/lockwood-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.7951668,-78.59851107,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2119305.44421922,744312.359008148,501,Lockwood Park - Greenway Entrance,Lockwood Park,Greenway Entrance,,,City of Raleigh,"1000 Crabtree Blvd, Raleigh, NC","1000 Crabtree Blvd, Raleigh, NC",https://raleighnc.gov/places/lockwood-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.7951668,-78.59851107,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2118791.10666522,745059.090126231,502,Lockwood Park - Greenway Entrance,Lockwood Park,Greenway Entrance,,,City of Raleigh,"1000 Crabtree Blvd, Raleigh, NC","1000 Crabtree Blvd, Raleigh, NC",https://raleighnc.gov/places/lockwood-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.7951668,-78.59851107,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2103591.25025398,773985.750120565,503,Longstreet Park - Longstreet Dr Entrance,Longstreet Park,Longstreet Dr Entrance,,,City of Raleigh,"7334 Stuart Dr, Raleigh, NC","7334 Stuart Dr, Raleigh, NC",https://raleighnc.gov/places/longstreet-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.87596529,-78.65047146,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
2115953.74980713,740993.750159815,504,Longview Park - Bertie Dr Entrance,Longview Park,Bertie Dr Entrance,,,City of Raleigh,"321 Bertie Dr, Raleigh, NC","321 Bertie Dr, Raleigh, NC",https://raleighnc.gov/places/longview-pool,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,35.78627351,-78.6080897,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2116609.75013556,741293.624888137,505,Longview Park - Pedestrian Entrance,Longview Park,Pedestrian Entrance,,,City of Raleigh,"321 Bertie Dr, Raleigh, NC","321 Bertie Dr, Raleigh, NC",https://raleighnc.gov/places/longview-pool,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,35.78627351,-78.6080897,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2116074.99989273,741648.062499478,506,Longview Park - Pedestrian Entrance,Longview Park,Pedestrian Entrance,,,City of Raleigh,"321 Bertie Dr, Raleigh, NC","321 Bertie Dr, Raleigh, NC",https://raleighnc.gov/places/longview-pool,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,35.78627351,-78.6080897,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2094554.04555939,757230.554628387,507,Lt. Col. George F. Marshall Memorial Park - Greenway Entrance,Lt. Col. George F. Marshall Memorial Park,Greenway Entrance,,,City of Raleigh,"3970 Blue Ridge Rd, Raleigh, NC","3970 Blue Ridge Rd, Raleigh, NC",https://raleighnc.gov/places/marshall-memorial-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.8327118,-78.67736223,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2095698.9149888,758780.939979061,508,Lt. Col. George F. Marshall Memorial Park - Greenway Entrance,Lt. Col. George F. Marshall Memorial Park,Greenway Entrance,,,City of Raleigh,"3970 Blue Ridge Rd, Raleigh, NC","3970 Blue Ridge Rd, Raleigh, NC",https://raleighnc.gov/places/marshall-memorial-park,919-831-6640,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.8327118,-78.67736223,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2069519.66551013,728815.497285396,509,MacDonald Woods Park - Greenway Entrance,MacDonald Woods Park,Greenway Entrance,,,Town of Cary,"1601 Seabrook Avenue, Cary, NC","1601 Seabrook Avenue, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/MacDonald_Woods_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,35.753298,-78.767124,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2069478.82668105,728964.034717977,510,MacDonald Woods Park - Greenway Entrance,MacDonald Woods Park,Greenway Entrance,,,Town of Cary,"1601 Seabrook Avenue, Cary, NC","1601 Seabrook Avenue, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/MacDonald_Woods_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,35.753298,-78.767124,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2069280.7001088,729828.999851555,511,MacDonald Woods Park - Greenway Entrance,MacDonald Woods Park,Greenway Entrance,,,Town of Cary,"1601 Seabrook Avenue, Cary, NC","1601 Seabrook Avenue, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/MacDonald_Woods_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,35.753298,-78.767124,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2069116.95765413,729783.807684734,512,MacDonald Woods Park - Seabrook Ave Entrance,MacDonald Woods Park,Seabrook Ave Entrance,,,Town of Cary,"1601 Seabrook Avenue, Cary, NC","1601 Seabrook Avenue, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Parks_and_Greenways/Parks/MacDonald_Woods_Park.htm,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,35.753298,-78.767124,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
2069602.99145897,728560.807834148,513,Marla Dorrel Park - Greenway Entrance,Marla Dorrel Park,Greenway Entrance,,,Town of Cary,"111 Thurston Drive, Cary, NC","111 Thurston Drive, Cary, NC",http://www.kidstogethercary.org/,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,35.745234,-78.763732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2069682.53690356,727653.32080397,514,Marla Dorrel Park - Greenway Entrance,Marla Dorrel Park,Greenway Entrance,,,Town of Cary,"111 Thurston Drive, Cary, NC","111 Thurston Drive, Cary, NC",http://www.kidstogethercary.org/,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,35.745234,-78.763732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
2069877.2304118,726295.847469062,515,Marla Dorrel Park - Pedestrian Entrance,Marla Dorrel Park,Pedestrian Entrance,,,Town of Cary,"111 Thurston Drive, Cary, NC","111 Thurston Drive, Cary, NC",http://www.kidstogethercary.org/,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,35.745234,-78.763732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2069824.14882505,725455.800920814,516,Marla Dorrel Park - Pedestrian Entrance,Marla Dorrel Park,Pedestrian Entrance,,,Town of Cary,"111 Thurston Drive, Cary, NC","111 Thurston Drive, Cary, NC",http://www.kidstogethercary.org/,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,35.745234,-78.763732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2069615.10003056,726554.199970722,517,Marla Dorrel Park - Pedestrian Entrance,Marla Dorrel Park,Pedestrian Entrance,,,Town of Cary,"111 Thurston Drive, Cary, NC","111 Thurston Drive, Cary, NC",http://www.kidstogethercary.org/,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,35.745234,-78.763732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2070491.31612588,726713.321371645,518,Marla Dorrel Park - Thurston Dr Entrance,Marla Dorrel Park,Thurston Dr Entrance,,,Town of Cary,"111 Thurston Drive, Cary, NC","111 Thurston Drive, Cary, NC",http://www.kidstogethercary.org/,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,35.745234,-78.763732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
2129067.72226681,753636.827235818,519,Marsh Creek Park - Daly Rd Entrance,Marsh Creek Park,Daly Rd Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2128791.38358064,753631.505396068,520,Marsh Creek Park - Daly Rd Entrance,Marsh Creek Park,Daly Rd Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2127773.25175864,754791.73601523,521,Marsh Creek Park - New Hope Rd Entrance,Marsh Creek Park,New Hope Rd Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2130010.67477722,755514.436341479,522,Marsh Creek Park - Pedestrian Entrance,Marsh Creek Park,Pedestrian Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2130769.39996581,755324.908505306,523,Marsh Creek Park - Pedestrian Entrance,Marsh Creek Park,Pedestrian Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2130425.69067948,753640.633986726,524,Marsh Creek Park - Pedestrian Entrance,Marsh Creek Park,Pedestrian Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2129415.71599339,755506.346134558,525,Marsh Creek Park - Pedestrian Entrance,Marsh Creek Park,Pedestrian Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2130782.91798338,754446.895169482,526,Marsh Creek Park - Pedestrian Entrance,Marsh Creek Park,Pedestrian Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2131011.09173964,753995.551912054,527,Marsh Creek Park - Pedestrian Entrance,Marsh Creek Park,Pedestrian Entrance,,,City of Raleigh,"3016 New Hope Rd, Raleigh, NC","3016 New Hope Rd, Raleigh, NC",https://raleighnc.gov/places/marsh-creek-park,919-996-4920,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,35.82292407,-78.56439297,,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2094913.1252218,728504.062540814,528,Mary Belle Pate Park - Pedestrian Entrance,Mary Belle Pate Park,Pedestrian Entrance,,,City of Raleigh,"2640 Sierra Drive, Raleigh, NC",,https://raleighnc.gov/places/mary-belle-pate-park,919-996-3285,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No,
2095102.62484281,728798.062608972,529,Mary Belle Pate Park - Sierra Dr Entrance,Mary Belle Pate Park,Sierra Dr Entrance,,,City of Raleigh,"2640 Sierra Drive, Raleigh, NC",,https://raleighnc.gov/places/mary-belle-pate-park,919-996-3285,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
2065054.80797005,738812.643957734,530,Meeting Place Park - Pedestrian Entrance,Meeting Place Park,Pedestrian Entrance,,,Town of Cary,"601 Kildaire Farm Road, Cary, NC","601 Kildaire Farm Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/meeting-place-park,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
2090816.61569831,743826.139180064,531,Method Community Park - Method Rd Entrance,Method Community Park,Method Rd Entrance,,,City of Raleigh,"514 Method Rd, Raleigh, NC","514 Method Rd, Raleigh, NC",https://raleighnc.gov/places/method-community-park,919-831-6066,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,35.79281476,-78.69451312,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2090808.49990089,743534.937662721,532,Method Community Park - Method Rd Entrance,Method Community Park,Method Rd Entrance,,,City of Raleigh,"514 Method Rd, Raleigh, NC","514 Method Rd, Raleigh, NC",https://raleighnc.gov/places/method-community-park,919-831-6066,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,35.79281476,-78.69451312,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
2090574.36716706,743285.995575309,533,Method Community Park - Woods Pl Entrance,Method Community Park,Woods Pl Entrance,,,City of Raleigh,"514 Method Rd, Raleigh, NC","514 Method Rd, Raleigh, NC",https://raleighnc.gov/places/method-community-park,919-831-6066,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,35.79281476,-78.69451312,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
